refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Remove Parameter,module/spring-boot-webclient/src/main/java/org/springframework/boot/webclient/autoconfigure/service/WebClientHttpServiceClientConfiguration.java,package,WebClientHttpServiceClientConfiguration,23,d307d576176ef9a5c97e82a5108ca89561f470aa
Remove Parameter,module/spring-boot-webclient/src/main/java/org/springframework/boot/webclient/autoconfigure/service/WebClientPropertiesHttpServiceGroupConfigurer.java,package,WebClientPropertiesHttpServiceGroupConfigurer,30,d307d576176ef9a5c97e82a5108ca89561f470aa
Modify Class Annotation,module/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/reactive/WebTestClientAutoConfiguration.java,,WebTestClientAutoConfiguration,78,fb8a8e5bb0c25dd4f6b81923e760e5736db8acfd
Extract Method,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/hazelcast/HazelcastHealthIndicatorTests.java,,HazelcastHealthIndicatorTests,31,375b0b89f10355c2d9c729d49675c14d7c775c54
Rename Variable,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/hazelcast/HazelcastHealthIndicatorTests.java,private,HazelcastHealthIndicatorTests,4,375b0b89f10355c2d9c729d49675c14d7c775c54
Add Class Annotation,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/hazelcast/HazelcastHealthIndicatorTests.java,,HazelcastHealthIndicatorTests,134,249620246f07f691c0dc79f2e219246b5f3a3340
Remove Method Annotation,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/hazelcast/HazelcastHealthIndicatorTests.java,package,HazelcastHealthIndicatorTests,56,249620246f07f691c0dc79f2e219246b5f3a3340
Extract Method,configuration-metadata/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,,MetadataGenerationEnvironment,72,efb80bcdcb686eb14a9b54636d33e0eb21f41592
Change Variable Type,configuration-metadata/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,private,MetadataGenerationEnvironment,12,efb80bcdcb686eb14a9b54636d33e0eb21f41592
Rename Variable,configuration-metadata/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,private,MetadataGenerationEnvironment,12,efb80bcdcb686eb14a9b54636d33e0eb21f41592
Rename Method,configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/EndpointMetadataGenerationTests.java,,EndpointMetadataGenerationTests,17,efb80bcdcb686eb14a9b54636d33e0eb21f41592
Rename Method,configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/EndpointMetadataGenerationTests.java,,EndpointMetadataGenerationTests,17,efb80bcdcb686eb14a9b54636d33e0eb21f41592
Rename Method,module/spring-boot-jetty/src/test/java/org/springframework/boot/jetty/autoconfigure/JettyWebServerFactoryCustomizerTests.java,,JettyWebServerFactoryCustomizerTests,6,088ef836c1431022255ffa4a1d5a631701d01f30
Change Variable Type,module/spring-boot-jetty/src/main/java/org/springframework/boot/jetty/servlet/JettyServletWebServerFactory.java,public,JettyServletWebServerFactory,4,4a8dc3efd213f88e325ba3b30005e21e153665af
Modify Class Annotation,module/spring-boot-security-oauth2-authorization-server/src/main/java/org/springframework/boot/security/oauth2/server/authorization/autoconfigure/servlet/OAuth2AuthorizationServerAutoConfiguration.java,,OAuth2AuthorizationServerAutoConfiguration,52,7666a02247a4b9be720ec01c3566d22f36a21e17
Move Attribute,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,,ArchitectureCheckTests,2,bb8e8849993980ae658046eaa786502f42ce63bf
Extract Class,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,,ArchitectureCheckTests,671,bb8e8849993980ae658046eaa786502f42ce63bf
Add Attribute Modifier,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,,ArchitectureCheckTests,2,bb8e8849993980ae658046eaa786502f42ce63bf
Remove Method Annotation,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/json/ObjectContentAssert.java,public,ObjectContentAssert,19,c7b659cb7e673c22d9778a5781c3597f2fd37cd9
Change Variable Type,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/test/ItemMetadataAssert.java,private,ItemMetadataAssert,6,c7b659cb7e673c22d9778a5781c3597f2fd37cd9
Rename Variable,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/test/ItemMetadataAssert.java,private,ItemMetadataAssert,6,c7b659cb7e673c22d9778a5781c3597f2fd37cd9
Change Return Type,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/test/ItemMetadataAssert.java,private,ItemMetadataAssert,13,c7b659cb7e673c22d9778a5781c3597f2fd37cd9
Replace Pipeline With Loop,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/tracing/CompositePropagationFactory.java,public,CompositePropagationFactory,32,5d7e06e9c3fcad0cb19560513509065deecfb273
Replace Pipeline With Loop,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/tracing/CompositePropagationFactory.java,package,CompositePropagationFactory,15,5d7e06e9c3fcad0cb19560513509065deecfb273
Replace Pipeline With Loop,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/tracing/CompositePropagationFactory.java,package,CompositePropagationFactory,15,5d7e06e9c3fcad0cb19560513509065deecfb273
Inline Method,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java,,DeferredLog,26,97b8ce79f5fbbdd00e5bdc5e4b026a4643eb5c6a
Inline Method,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java,,DeferredLog,30,97b8ce79f5fbbdd00e5bdc5e4b026a4643eb5c6a
Move And Inline Method,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java,,DeferredLog,36,97b8ce79f5fbbdd00e5bdc5e4b026a4643eb5c6a
Move And Inline Method,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLog.java,,DeferredLog,36,97b8ce79f5fbbdd00e5bdc5e4b026a4643eb5c6a
Rename Method,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,,ArchitectureCheckTests,8,edb38f9bf892cac91b13d07fc0daff2c15d341ab
Rename Method,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,,ArchitectureCheckTests,14,edb38f9bf892cac91b13d07fc0daff2c15d341ab
Change Return Type,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,private,ArchitectureCheckTests,17,b88ad99f1a8f2e7b55a057d852ce391440473254
Rename Parameter,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,private,ArchitectureCheckTests,4,b88ad99f1a8f2e7b55a057d852ce391440473254
Change Parameter Type,buildSrc/src/test/java/org/springframework/boot/build/architecture/ArchitectureCheckTests.java,private,ArchitectureCheckTests,4,b88ad99f1a8f2e7b55a057d852ce391440473254
Add Class Annotation,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/liquibase/LiquibaseAutoConfiguration.java,,LiquibaseAutoConfiguration,22,50202cf1ffc93cb6f411bd7ecad989b9e7cdb65a
Change Class Access Modifier,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/liquibase/LiquibaseAutoConfiguration.java,,LiquibaseAutoConfiguration,20,50202cf1ffc93cb6f411bd7ecad989b9e7cdb65a
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactoryTests.java,package,JettyReactiveWebServerFactoryTests,6,31179d771d88ce1f287a7dd9a47528668d160c3b
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyServletWebServerFactoryTests.java,package,JettyServletWebServerFactoryTests,6,31179d771d88ce1f287a7dd9a47528668d160c3b
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyServletWebServerFactoryTests.java,package,JettyServletWebServerFactoryTests,8,31179d771d88ce1f287a7dd9a47528668d160c3b
Change Variable Type,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,7,742bcc568d25d38f6a0b94d0412ca77748de10ca
Change Variable Type,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,15,742bcc568d25d38f6a0b94d0412ca77748de10ca
Rename Variable,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,7,742bcc568d25d38f6a0b94d0412ca77748de10ca
Rename Variable,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,15,742bcc568d25d38f6a0b94d0412ca77748de10ca
Rename Variable,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,6,742bcc568d25d38f6a0b94d0412ca77748de10ca
Extract And Move Method,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,,OutputCaptureTests,62,742bcc568d25d38f6a0b94d0412ca77748de10ca
Extract And Move Method,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,,OutputCaptureTests,67,742bcc568d25d38f6a0b94d0412ca77748de10ca
Inline Variable,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,3,742bcc568d25d38f6a0b94d0412ca77748de10ca
Extract And Move Method,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,,OutputCaptureTests,36,742bcc568d25d38f6a0b94d0412ca77748de10ca
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,742bcc568d25d38f6a0b94d0412ca77748de10ca
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,742bcc568d25d38f6a0b94d0412ca77748de10ca
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,742bcc568d25d38f6a0b94d0412ca77748de10ca
Change Variable Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,12,742bcc568d25d38f6a0b94d0412ca77748de10ca
Rename Variable,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,12,742bcc568d25d38f6a0b94d0412ca77748de10ca
Rename Variable,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,8,742bcc568d25d38f6a0b94d0412ca77748de10ca
Add Parameter,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,24,742bcc568d25d38f6a0b94d0412ca77748de10ca
Remove Parameter,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,24,742bcc568d25d38f6a0b94d0412ca77748de10ca
Remove Parameter,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,24,742bcc568d25d38f6a0b94d0412ca77748de10ca
Extract Variable,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/system/OutputCaptureTests.java,package,OutputCaptureTests,3,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Change Attribute Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,,OutputCapture,2,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Change Parameter Type,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,6,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Rename Parameter,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,6,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Add Parameter,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/system/OutputCapture.java,private,OutputCapture,23,10b8a432910b6630d05ef4c03fbe88cc88b1983c
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyReactiveWebServerFactoryTests.java,package,JettyReactiveWebServerFactoryTests,6,5f314146e66cb57af6ba83f07d76b19fb159a386
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyServletWebServerFactoryTests.java,package,JettyServletWebServerFactoryTests,6,5f314146e66cb57af6ba83f07d76b19fb159a386
Change Variable Type,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/web/embedded/jetty/JettyServletWebServerFactoryTests.java,package,JettyServletWebServerFactoryTests,8,5f314146e66cb57af6ba83f07d76b19fb159a386
Move Class,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationsample/immutable/ConstructorParameterNameAnnotationProperties.java,,ConstructorParameterNameAnnotationProperties,53,b190e8077b6718cfd47188b0c20b0da7d45f764c
Move Class,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationsample/immutable/JavaBeanNameAnnotationProperties.java,,JavaBeanNameAnnotationProperties,58,b190e8077b6718cfd47188b0c20b0da7d45f764c
Move Class,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationsample/immutable/RecordComponentNameAnnotationProperties.java,,RecordComponentNameAnnotationProperties,23,b190e8077b6718cfd47188b0c20b0da7d45f764c
Rename Parameter,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,package,MetadataGenerationEnvironment,5,b190e8077b6718cfd47188b0c20b0da7d45f764c
Change Parameter Type,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,package,MetadataGenerationEnvironment,5,b190e8077b6718cfd47188b0c20b0da7d45f764c
Rename Method,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolverTests.java,,PropertyDescriptorResolverTests,10,b190e8077b6718cfd47188b0c20b0da7d45f764c
Add Parameter,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationsample/immutable/ConstructorParameterNameAnnotationProperties.java,public,ConstructorParameterNameAnnotationProperties,9,b190e8077b6718cfd47188b0c20b0da7d45f764c
Inline Method,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolver.java,,PropertyDescriptorResolver,36,27d7c5992beaf947cae97b8bf042475010b8401f
Change Attribute Access Modifier,buildSrc/src/main/java/org/springframework/boot/build/autoconfigure/AutoConfigurationPlugin.java,,AutoConfigurationPlugin,2,c9c80763b7b414cfbf4771c978919542516ac96a
