file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
spring-test/src/test/java/org/springframework/test/context/bean/override/mockito/MockitoBeanForByNameLookupIntegrationTests.java,Add Attribute Annotation,1,1,1
spring-webflux/src/main/java/org/springframework/web/reactive/result/method/RequestMappingInfo.java,Remove Attribute Annotation,1,1,1
spring-jms/src/main/java/org/springframework/jms/connection/JmsTransactionManager.java,Change Return Type,1,1,1
spring-test/src/main/java/org/springframework/test/web/reactive/server/EncoderDecoderMappingProvider.java,Remove Method Annotation,1,1,1
spring-aop/src/main/java/org/springframework/aop/framework/AbstractSingletonProxyFactoryBean.java,Change Attribute Type,1,1,1
spring-context/src/main/java/org/springframework/context/support/ClassPathXmlApplicationContext.java,Remove Method Annotation,1,1,1
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java,Remove Parameter Annotation,1,1,1
spring-web/src/main/java/org/springframework/web/client/HttpServerErrorException.java,Change Parameter Type,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/core/PreparedStatementCreatorFactory.java,Change Parameter Type,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,Remove Attribute Annotation,1,1,1
spring-test/src/main/java/org/springframework/test/util/XpathExpectationsHelper.java,Change Return Type,1,1,1
spring-core/src/main/java/org/springframework/util/Assert.java,Change Parameter Type,1,1,1
spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Remove Parameter Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/i18n/LocaleChangeInterceptor.java,Change Attribute Type,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/config/CustomEditorConfigurer.java,Remove Attribute Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/tags/MessageTag.java,Change Parameter Type,1,1,1
spring-context/src/main/java/org/springframework/validation/beanvalidation/SpringValidatorAdapter.java,Change Attribute Type,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Change Parameter Type,1,1,1
