refactoring_type,class_name,method_name,lines_changed,cyclomatic_complexity,nesting_depth,file_path,commit_sha,class_encoded,method_encoded
Rename Parameter,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Extract Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Parameter,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Extract Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Parameter,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Extract Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Parameter,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Rename Variable,SpatialExtentGeoPointSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,871,2
Extract Method,SpatialExtentGeoShapeDocValuesAggregatorFunction,,26,7,2,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,0
Extract Method,SpatialExtentGeoShapeDocValuesAggregatorFunction,,26,7,2,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,0
Rename Variable,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Variable,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Variable,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Parameter,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Parameter,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Parameter,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Rename Parameter,SpatialExtentGeoShapeDocValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,873,2
Extract Method,SpatialExtentGeoShapeSourceValuesAggregatorFunction,,26,7,2,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,0
Extract Method,SpatialExtentGeoShapeSourceValuesAggregatorFunction,,26,7,2,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,0
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Extract Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Parameter,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Extract Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Parameter,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Extract Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Parameter,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Extract Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,1,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Parameter,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Rename Variable,SpatialExtentGeoShapeSourceValuesAggregatorFunction,private,1,2,1,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java,3fea67d11674b98af10747da06fa4772ffcf7dba,875,2
Extract Method,DataLoader,,30,1,2,x-pack/plugin/eql/qa/common/src/main/java/org/elasticsearch/test/eql/DataLoader.java,8d04055eea4b79b6692c5346da4494289ed6f452,153,0
Add Parameter,DataLoader,private,23,4,1,x-pack/plugin/eql/qa/common/src/main/java/org/elasticsearch/test/eql/DataLoader.java,8d04055eea4b79b6692c5346da4494289ed6f452,153,2
Extract Variable,OptimizerRules,protected,1,1,1,x-pack/plugin/ql/src/main/java/org/elasticsearch/xpack/ql/optimizer/OptimizerRules.java,8d04055eea4b79b6692c5346da4494289ed6f452,626,3
Rename Parameter,OptimizerRules,private,1,1,1,x-pack/plugin/ql/src/main/java/org/elasticsearch/xpack/ql/optimizer/OptimizerRules.java,8d04055eea4b79b6692c5346da4494289ed6f452,626,2
Change Method Access Modifier,OptimizerRules,private,3,2,1,x-pack/plugin/ql/src/main/java/org/elasticsearch/xpack/ql/optimizer/OptimizerRules.java,8d04055eea4b79b6692c5346da4494289ed6f452,626,2
Extract Variable,KMeansLocal,private,1,1,1,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Inline Variable,KMeansLocal,private,1,2,1,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Add Variable Modifier,KMeansLocal,private,1,1,1,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Add Variable Modifier,KMeansLocal,private,1,1,1,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Add Parameter,KMeansLocal,private,22,5,4,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Add Parameter,KMeansLocal,private,12,6,3,server/src/main/java/org/elasticsearch/index/codec/vectors/cluster/KMeansLocal.java,6578b9e0534ad8ec45bd428fdbee706d12ee5794,417,2
Extract Method,PhraseSuggesterIT,,30,2,3,server/src/internalClusterTest/java/org/elasticsearch/search/suggest/phrase/PhraseSuggesterIT.java,829fb56b986acb0b47b9be7aabc5c7b6e6d7f59d,651,0
Add Parameter,GoogleCloudStorageBlobStoreRepositoryTests,protected,30,1,3,modules/repository-gcs/src/internalClusterTest/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageBlobStoreRepositoryTests.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,339,3
Add Parameter,GoogleCloudStorageBlobStoreRepositoryTests,protected,30,1,3,modules/repository-gcs/src/internalClusterTest/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageBlobStoreRepositoryTests.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,339,3
Remove Parameter,GoogleCloudStorageBlobStoreRepositoryTests,protected,1,1,1,modules/repository-gcs/src/internalClusterTest/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageBlobStoreRepositoryTests.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,339,3
Change Attribute Type,GoogleCloudStoragePlugin,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStoragePlugin.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,340,0
Remove Method Annotation,GoogleCloudStoragePlugin,public,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStoragePlugin.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,340,4
Add Parameter,GoogleCloudStoragePlugin,protected,3,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStoragePlugin.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,340,3
Add Parameter,GoogleCloudStoragePlugin,protected,3,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStoragePlugin.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,340,3
Remove Parameter,GoogleCloudStoragePlugin,protected,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStoragePlugin.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,340,3
Remove Method Modifier,GoogleCloudStorageService,public,11,2,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,4
Rename Attribute,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Change Attribute Type,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Encapsulate Attribute,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Add Attribute Modifier,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Remove Attribute Modifier,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Remove Attribute Modifier,GoogleCloudStorageService,,1,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Add Parameter,GoogleCloudStorageBlobStore,package,19,1,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageBlobStore.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,338,1
Extract Method,TestUtils,,27,4,3,test/fixtures/gcs-fixture/src/main/java/fixture/gcs/TestUtils.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,938,0
Extract Attribute,TestUtils,,1,2,1,test/fixtures/gcs-fixture/src/main/java/fixture/gcs/TestUtils.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,938,0
Move Method,GoogleCloudStorageService,,44,10,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,0
Change Method Access Modifier,GoogleCloudStorageService,package,44,10,1,modules/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageService.java,2559e28ae07d73d28f68dfc71bb282e86cba8b1a,342,1
